tipo_cliente,metodo_pago,dispositivo,estado_red,region_fiscal,envio
Recurrente,PayPal,Consola,Intermitente,APAC,Express
Recurrente,PayPal,Consola,Intermitente,APAC,Pickup
Recurrente,PayPal,Consola,SinConexion,LATAM,Economico
Recurrente,PayPal,Consola,SinConexion,LATAM,Estandar
Recurrente,PayPal,Consola,SinConexion,LATAM,Express
Recurrente,PayPal,Consola,SinConexion,LATAM,Pickup
Recurrente,PayPal,Consola,SinConexion,EU,Economico
Recurrente,PayPal,Consola,SinConexion,EU,Estandar
Recurrente,PayPal,Consola,SinConexion,EU,Express
Recurrente,PayPal,Consola,SinConexion,EU,Pickup
Recurrente,PayPal,Consola,SinConexion,US,Economico
Recurrente,PayPal,Consola,SinConexion,US,Estandar
Recurrente,PayPal,Consola,SinConexion,US,Express
Recurrente,PayPal,Consola,SinConexion,US,Pickup
Recurrente,PayPal,Consola,SinConexion,APAC,Economico
Recurrente,PayPal,Consola,SinConexion,APAC,Estandar
Recurrente,PayPal,Consola,SinConexion,APAC,Express
Recurrente,PayPal,Consola,SinConexion,APAC,Pickup
Recurrente,Transferencia,Movil,Buena,LATAM,Economico
Recurrente,Transferencia,Movil,Buena,LATAM,Estandar
Recurrente,Transferencia,Movil,Buena,LATAM,Express
Recurrente,Transferencia,Movil,Buena,LATAM,Pickup
Recurrente,Transferencia,Movil,Buena,EU,Economico
Recurrente,Transferencia,Movil,Buena,EU,Estandar
Recurrente,Transferencia,Movil,Buena,EU,Express
Recurrente,Transferencia,Movil,Buena,EU,Pickup
Recurrente,Transferencia,Movil,Buena,US,Economico
Recurrente,Transferencia,Movil,Buena,US,Estandar
Recurrente,Transferencia,Movil,Buena,US,Express
Recurrente,Transferencia,Movil,Buena,US,Pickup
Recurrente,Transferencia,Movil,Buena,APAC,Economico
Recurrente,Transferencia,Movil,Buena,APAC,Estandar
Recurrente,Transferencia,Movil,Buena,APAC,Express
Recurrente,Transferencia,Movil,Buena,APAC,Pickup
Recurrente,Transferencia,Movil,Media,LATAM,Economico
Recurrente,Transferencia,Movil,Media,LATAM,Estandar
Recurrente,Transferencia,Movil,Media,LATAM,Express
Recurrente,Transferencia,Movil,Media,LATAM,Pickup
Recurrente,Transferencia,Movil,Media,EU,Economico
Recurrente,Transferencia,Movil,Media,EU,Estandar
Recurrente,Transferencia,Movil,Media,EU,Express
Recurrente,Transferencia,Movil,Media,EU,Pickup
Recurrente,Transferencia,Movil,Media,US,Economico
Recurrente,Transferencia,Movil,Media,US,Estandar
Recurrente,Transferencia,Movil,Media,US,Express
Recurrente,Transferencia,Movil,Media,US,Pickup
Recurrente,Transferencia,Movil,Media,APAC,Economico
Recurrente,Transferencia,Movil,Media,APAC,Estandar
Recurrente,Transferencia,Movil,Media,APAC,Express
Recurrente,Transferencia,Movil,Media,APAC,Pickup
Recurrente,Transferencia,Movil,Lenta,LATAM,Economico
Recurrente,Transferencia,Movil,Lenta,LATAM,Estandar
Recurrente,Transferencia,Movil,Lenta,LATAM,Express
Recurrente,Transferencia,Movil,Lenta,LATAM,Pickup
Recurrente,Transferencia,Movil,Lenta,EU,Economico
Recurrente,Transferencia,Movil,Lenta,EU,Estandar
Recurrente,Transferencia,Movil,Lenta,EU,Express
Recurrente,Transferencia,Movil,Lenta,EU,Pickup
Recurrente,Transferencia,Movil,Lenta,US,Economico
Recurrente,Transferencia,Movil,Lenta,US,Estandar
Recurrente,Transferencia,Movil,Lenta,US,Express
Recurrente,Transferencia,Movil,Lenta,US,Pickup
Recurrente,Transferencia,Movil,Lenta,APAC,Economico
Recurrente,Transferencia,Movil,Lenta,APAC,Estandar
Recurrente,Transferencia,Movil,Lenta,APAC,Express
Recurrente,Transferencia,Movil,Lenta,APAC,Pickup
Recurrente,Transferencia,Movil,Intermitente,LATAM,Economico
Recurrente,Transferencia,Movil,Intermitente,LATAM,Estandar
Recurrente,Transferencia,Movil,Intermitente,LATAM,Express
Recurrente,Transferencia,Movil,Intermitente,LATAM,Pickup
Recurrente,Transferencia,Movil,Intermitente,EU,Economico
Recurrente,Transferencia,Movil,Intermitente,EU,Estandar
Recurrente,Transferencia,Movil,Intermitente,EU,Express
Recurrente,Transferencia,Movil,Intermitente,EU,Pickup
Recurrente,Transferencia,Movil,Intermitente,US,Economico
Recurrente,Transferencia,Movil,Intermitente,US,Estandar
Recurrente,Transferencia,Movil,Intermitente,US,Express
Recurrente,Transferencia,Movil,Intermitente,US,Pickup
Recurrente,Transferencia,Movil,Intermitente,APAC,Economico
Recurrente,Transferencia,Movil,Intermitente,APAC,Estandar
Recurrente,Transferencia,Movil,Intermitente,APAC,Express
Recurrente,Transferencia,Movil,Intermitente,APAC,Pickup
Recurrente,Transferencia,Movil,SinConexion,LATAM,Economico
Recurrente,Transferencia,Movil,SinConexion,LATAM,Estandar
Recurrente,Transferencia,Movil,SinConexion,LATAM,Express
Recurrente,Transferencia,Movil,SinConexion,LATAM,Pickup
Recurrente,Transferencia,Movil,SinConexion,EU,Economico
Recurrente,Transferencia,Movil,SinConexion,EU,Estandar
Recurrente,Transferencia,Movil,SinConexion,EU,Express
Recurrente,Transferencia,Movil,SinConexion,EU,Pickup
Recurrente,Transferencia,Movil,SinConexion,US,Economico
Recurrente,Transferencia,Movil,SinConexion,US,Estandar
Recurrente,Transferencia,Movil,SinConexion,US,Express
Recurrente,Transferencia,Movil,SinConexion,US,Pickup
Recurrente,Transferencia,Movil,SinConexion,APAC,Economico
Recurrente,Transferencia,Movil,SinConexion,APAC,Estandar
Recurrente,Transferencia,Movil,SinConexion,APAC,Express
Recurrente,Transferencia,Movil,SinConexion,APAC,Pickup
Recurrente,Transferencia,Desktop,Buena,LATAM,Economico
Recurrente,Transferencia,Desktop,Buena,LATAM,Estandar
Recurrente,Transferencia,Desktop,Buena,LATAM,Express
Recurrente,Transferencia,Desktop,Buena,LATAM,Pickup
Recurrente,Transferencia,Desktop,Buena,EU,Economico
Recurrente,Transferencia,Desktop,Buena,EU,Estandar
Recurrente,Transferencia,Desktop,Buena,EU,Express
Recurrente,Transferencia,Desktop,Buena,EU,Pickup
Recurrente,Transferencia,Desktop,Buena,US,Economico
Recurrente,Transferencia,Desktop,Buena,US,Estandar
Recurrente,Transferencia,Desktop,Buena,US,Express
Recurrente,Transferencia,Desktop,Buena,US,Pickup
Recurrente,Transferencia,Desktop,Buena,APAC,Economico
Recurrente,Transferencia,Desktop,Buena,APAC,Estandar
Recurrente,Transferencia,Desktop,Buena,APAC,Express
Recurrente,Transferencia,Desktop,Buena,APAC,Pickup
Recurrente,Transferencia,Desktop,Media,LATAM,Economico
Recurrente,Transferencia,Desktop,Media,LATAM,Estandar
Recurrente,Transferencia,Desktop,Media,LATAM,Express
Recurrente,Transferencia,Desktop,Media,LATAM,Pickup
Recurrente,Transferencia,Desktop,Media,EU,Economico
Recurrente,Transferencia,Desktop,Media,EU,Estandar
Recurrente,Transferencia,Desktop,Media,EU,Express
Recurrente,Transferencia,Desktop,Media,EU,Pickup
Recurrente,Transferencia,Desktop,Media,US,Economico
Recurrente,Transferencia,Desktop,Media,US,Estandar
Recurrente,Transferencia,Desktop,Media,US,Express
Recurrente,Transferencia,Desktop,Media,US,Pickup
Recurrente,Transferencia,Desktop,Media,APAC,Economico
Recurrente,Transferencia,Desktop,Media,APAC,Estandar
Recurrente,Transferencia,Desktop,Media,APAC,Express
Recurrente,Transferencia,Desktop,Media,APAC,Pickup
Recurrente,Transferencia,Desktop,Lenta,LATAM,Economico
Recurrente,Transferencia,Desktop,Lenta,LATAM,Estandar
Recurrente,Transferencia,Desktop,Lenta,LATAM,Express
Recurrente,Transferencia,Desktop,Lenta,LATAM,Pickup
Recurrente,Transferencia,Desktop,Lenta,EU,Economico
Recurrente,Transferencia,Desktop,Lenta,EU,Estandar
Recurrente,Transferencia,Desktop,Lenta,EU,Express
Recurrente,Transferencia,Desktop,Lenta,EU,Pickup
Recurrente,Transferencia,Desktop,Lenta,US,Economico
Recurrente,Transferencia,Desktop,Lenta,US,Estandar
Recurrente,Transferencia,Desktop,Lenta,US,Express
Recurrente,Transferencia,Desktop,Lenta,US,Pickup
Recurrente,Transferencia,Desktop,Lenta,APAC,Economico
Recurrente,Transferencia,Desktop,Lenta,APAC,Estandar
Recurrente,Transferencia,Desktop,Lenta,APAC,Express
Recurrente,Transferencia,Desktop,Lenta,APAC,Pickup
Recurrente,Transferencia,Desktop,Intermitente,LATAM,Economico
Recurrente,Transferencia,Desktop,Intermitente,LATAM,Estandar
Recurrente,Transferencia,Desktop,Intermitente,LATAM,Express
Recurrente,Transferencia,Desktop,Intermitente,LATAM,Pickup
Recurrente,Transferencia,Desktop,Intermitente,EU,Economico
Recurrente,Transferencia,Desktop,Intermitente,EU,Estandar
Recurrente,Transferencia,Desktop,Intermitente,EU,Express
Recurrente,Transferencia,Desktop,Intermitente,EU,Pickup
Recurrente,Transferencia,Desktop,Intermitente,US,Economico
Recurrente,Transferencia,Desktop,Intermitente,US,Estandar
Recurrente,Transferencia,Desktop,Intermitente,US,Express
Recurrente,Transferencia,Desktop,Intermitente,US,Pickup
Recurrente,Transferencia,Desktop,Intermitente,APAC,Economico
Recurrente,Transferencia,Desktop,Intermitente,APAC,Estandar
Recurrente,Transferencia,Desktop,Intermitente,APAC,Express
Recurrente,Transferencia,Desktop,Intermitente,APAC,Pickup
Recurrente,Transferencia,Desktop,SinConexion,LATAM,Economico
Recurrente,Transferencia,Desktop,SinConexion,LATAM,Estandar
Recurrente,Transferencia,Desktop,SinConexion,LATAM,Express
Recurrente,Transferencia,Desktop,SinConexion,LATAM,Pickup
Recurrente,Transferencia,Desktop,SinConexion,EU,Economico
Recurrente,Transferencia,Desktop,SinConexion,EU,Estandar
Recurrente,Transferencia,Desktop,SinConexion,EU,Express
Recurrente,Transferencia,Desktop,SinConexion,EU,Pickup
Recurrente,Transferencia,Desktop,SinConexion,US,Economico
Recurrente,Transferencia,Desktop,SinConexion,US,Estandar
Recurrente,Transferencia,Desktop,SinConexion,US,Express
Recurrente,Transferencia,Desktop,SinConexion,US,Pickup
Recurrente,Transferencia,Desktop,SinConexion,APAC,Economico
Recurrente,Transferencia,Desktop,SinConexion,APAC,Estandar
Recurrente,Transferencia,Desktop,SinConexion,APAC,Express
Recurrente,Transferencia,Desktop,SinConexion,APAC,Pickup
Recurrente,Transferencia,Tableta,Buena,LATAM,Economico
Recurrente,Transferencia,Tableta,Buena,LATAM,Estandar
Recurrente,Transferencia,Tableta,Buena,LATAM,Express
Recurrente,Transferencia,Tableta,Buena,LATAM,Pickup
Recurrente,Transferencia,Tableta,Buena,EU,Economico
Recurrente,Transferencia,Tableta,Buena,EU,Estandar
Recurrente,Transferencia,Tableta,Buena,EU,Express
Recurrente,Transferencia,Tableta,Buena,EU,Pickup
Recurrente,Transferencia,Tableta,Buena,US,Economico
Recurrente,Transferencia,Tableta,Buena,US,Estandar
Recurrente,Transferencia,Tableta,Buena,US,Express
Recurrente,Transferencia,Tableta,Buena,US,Pickup
Recurrente,Transferencia,Tableta,Buena,APAC,Economico
Recurrente,Transferencia,Tableta,Buena,APAC,Estandar
Recurrente,Transferencia,Tableta,Buena,APAC,Express
Recurrente,Transferencia,Tableta,Buena,APAC,Pickup
Recurrente,Transferencia,Tableta,Media,LATAM,Economico
Recurrente,Transferencia,Tableta,Media,LATAM,Estandar
Recurrente,Transferencia,Tableta,Media,LATAM,Express
Recurrente,Transferencia,Tableta,Media,LATAM,Pickup
Recurrente,Transferencia,Tableta,Media,EU,Economico
Recurrente,Transferencia,Tableta,Media,EU,Estandar
Recurrente,Transferencia,Tableta,Media,EU,Express
Recurrente,Transferencia,Tableta,Media,EU,Pickup
Recurrente,Transferencia,Tableta,Media,US,Economico
Recurrente,Transferencia,Tableta,Media,US,Estandar
Recurrente,Transferencia,Tableta,Media,US,Express
Recurrente,Transferencia,Tableta,Media,US,Pickup
Recurrente,Transferencia,Tableta,Media,APAC,Economico
Recurrente,Transferencia,Tableta,Media,APAC,Estandar
Recurrente,Transferencia,Tableta,Media,APAC,Express
Recurrente,Transferencia,Tableta,Media,APAC,Pickup
Recurrente,Transferencia,Tableta,Lenta,LATAM,Economico
Recurrente,Transferencia,Tableta,Lenta,LATAM,Estandar
Recurrente,Transferencia,Tableta,Lenta,LATAM,Express
Recurrente,Transferencia,Tableta,Lenta,LATAM,Pickup
Recurrente,Transferencia,Tableta,Lenta,EU,Economico
Recurrente,Transferencia,Tableta,Lenta,EU,Estandar
Recurrente,Transferencia,Tableta,Lenta,EU,Express
Recurrente,Transferencia,Tableta,Lenta,EU,Pickup
Recurrente,Transferencia,Tableta,Lenta,US,Economico
Recurrente,Transferencia,Tableta,Lenta,US,Estandar
Recurrente,Transferencia,Tableta,Lenta,US,Express
Recurrente,Transferencia,Tableta,Lenta,US,Pickup
Recurrente,Transferencia,Tableta,Lenta,APAC,Economico
Recurrente,Transferencia,Tableta,Lenta,APAC,Estandar
Recurrente,Transferencia,Tableta,Lenta,APAC,Express
Recurrente,Transferencia,Tableta,Lenta,APAC,Pickup
Recurrente,Transferencia,Tableta,Intermitente,LATAM,Economico
Recurrente,Transferencia,Tableta,Intermitente,LATAM,Estandar
Recurrente,Transferencia,Tableta,Intermitente,LATAM,Express
Recurrente,Transferencia,Tableta,Intermitente,LATAM,Pickup
Recurrente,Transferencia,Tableta,Intermitente,EU,Economico
Recurrente,Transferencia,Tableta,Intermitente,EU,Estandar
Recurrente,Transferencia,Tableta,Intermitente,EU,Express
Recurrente,Transferencia,Tableta,Intermitente,EU,Pickup
Recurrente,Transferencia,Tableta,Intermitente,US,Economico
Recurrente,Transferencia,Tableta,Intermitente,US,Estandar
Recurrente,Transferencia,Tableta,Intermitente,US,Express
Recurrente,Transferencia,Tableta,Intermitente,US,Pickup
Recurrente,Transferencia,Tableta,Intermitente,APAC,Economico
Recurrente,Transferencia,Tableta,Intermitente,APAC,Estandar
Recurrente,Transferencia,Tableta,Intermitente,APAC,Express
Recurrente,Transferencia,Tableta,Intermitente,APAC,Pickup
Recurrente,Transferencia,Tableta,SinConexion,LATAM,Economico
Recurrente,Transferencia,Tableta,SinConexion,LATAM,Estandar
Recurrente,Transferencia,Tableta,SinConexion,LATAM,Express
Recurrente,Transferencia,Tableta,SinConexion,LATAM,Pickup
Recurrente,Transferencia,Tableta,SinConexion,EU,Economico
Recurrente,Transferencia,Tableta,SinConexion,EU,Estandar
Recurrente,Transferencia,Tableta,SinConexion,EU,Express
Recurrente,Transferencia,Tableta,SinConexion,EU,Pickup
Recurrente,Transferencia,Tableta,SinConexion,US,Economico
Recurrente,Transferencia,Tableta,SinConexion,US,Estandar
Recurrente,Transferencia,Tableta,SinConexion,US,Express
Recurrente,Transferencia,Tableta,SinConexion,US,Pickup
Recurrente,Transferencia,Tableta,SinConexion,APAC,Economico
Recurrente,Transferencia,Tableta,SinConexion,APAC,Estandar
Recurrente,Transferencia,Tableta,SinConexion,APAC,Express
Recurrente,Transferencia,Tableta,SinConexion,APAC,Pickup
Recurrente,Transferencia,SmartTV,Buena,LATAM,Economico
Recurrente,Transferencia,SmartTV,Buena,LATAM,Estandar
Recurrente,Transferencia,SmartTV,Buena,LATAM,Express
Recurrente,Transferencia,SmartTV,Buena,LATAM,Pickup
Recurrente,Transferencia,SmartTV,Buena,EU,Economico
Recurrente,Transferencia,SmartTV,Buena,EU,Estandar
Recurrente,Transferencia,SmartTV,Buena,EU,Express
Recurrente,Transferencia,SmartTV,Buena,EU,Pickup
Recurrente,Transferencia,SmartTV,Buena,US,Economico
Recurrente,Transferencia,SmartTV,Buena,US,Estandar
Recurrente,Transferencia,SmartTV,Buena,US,Express
Recurrente,Transferencia,SmartTV,Buena,US,Pickup
Recurrente,Transferencia,SmartTV,Buena,APAC,Economico
Recurrente,Transferencia,SmartTV,Buena,APAC,Estandar
Recurrente,Transferencia,SmartTV,Buena,APAC,Express
Recurrente,Transferencia,SmartTV,Buena,APAC,Pickup
Recurrente,Transferencia,SmartTV,Media,LATAM,Economico
Recurrente,Transferencia,SmartTV,Media,LATAM,Estandar
Recurrente,Transferencia,SmartTV,Media,LATAM,Express
Recurrente,Transferencia,SmartTV,Media,LATAM,Pickup
Recurrente,Transferencia,SmartTV,Media,EU,Economico
Recurrente,Transferencia,SmartTV,Media,EU,Estandar
Recurrente,Transferencia,SmartTV,Media,EU,Express
Recurrente,Transferencia,SmartTV,Media,EU,Pickup
Recurrente,Transferencia,SmartTV,Media,US,Economico
Recurrente,Transferencia,SmartTV,Media,US,Estandar
Recurrente,Transferencia,SmartTV,Media,US,Express
Recurrente,Transferencia,SmartTV,Media,US,Pickup
Recurrente,Transferencia,SmartTV,Media,APAC,Economico
Recurrente,Transferencia,SmartTV,Media,APAC,Estandar
Recurrente,Transferencia,SmartTV,Media,APAC,Express
Recurrente,Transferencia,SmartTV,Media,APAC,Pickup
Recurrente,Transferencia,SmartTV,Lenta,LATAM,Economico
Recurrente,Transferencia,SmartTV,Lenta,LATAM,Estandar
Recurrente,Transferencia,SmartTV,Lenta,LATAM,Express
Recurrente,Transferencia,SmartTV,Lenta,LATAM,Pickup
Recurrente,Transferencia,SmartTV,Lenta,EU,Economico
Recurrente,Transferencia,SmartTV,Lenta,EU,Estandar
Recurrente,Transferencia,SmartTV,Lenta,EU,Express
Recurrente,Transferencia,SmartTV,Lenta,EU,Pickup
Recurrente,Transferencia,SmartTV,Lenta,US,Economico
Recurrente,Transferencia,SmartTV,Lenta,US,Estandar
Recurrente,Transferencia,SmartTV,Lenta,US,Express
Recurrente,Transferencia,SmartTV,Lenta,US,Pickup
Recurrente,Transferencia,SmartTV,Lenta,APAC,Economico
Recurrente,Transferencia,SmartTV,Lenta,APAC,Estandar
Recurrente,Transferencia,SmartTV,Lenta,APAC,Express
Recurrente,Transferencia,SmartTV,Lenta,APAC,Pickup
Recurrente,Transferencia,SmartTV,Intermitente,LATAM,Economico
Recurrente,Transferencia,SmartTV,Intermitente,LATAM,Estandar
Recurrente,Transferencia,SmartTV,Intermitente,LATAM,Express
Recurrente,Transferencia,SmartTV,Intermitente,LATAM,Pickup
Recurrente,Transferencia,SmartTV,Intermitente,EU,Economico
Recurrente,Transferencia,SmartTV,Intermitente,EU,Estandar
Recurrente,Transferencia,SmartTV,Intermitente,EU,Express
Recurrente,Transferencia,SmartTV,Intermitente,EU,Pickup
Recurrente,Transferencia,SmartTV,Intermitente,US,Economico
Recurrente,Transferencia,SmartTV,Intermitente,US,Estandar
Recurrente,Transferencia,SmartTV,Intermitente,US,Express
Recurrente,Transferencia,SmartTV,Intermitente,US,Pickup
Recurrente,Transferencia,SmartTV,Intermitente,APAC,Economico
Recurrente,Transferencia,SmartTV,Intermitente,APAC,Estandar
Recurrente,Transferencia,SmartTV,Intermitente,APAC,Express
Recurrente,Transferencia,SmartTV,Intermitente,APAC,Pickup
Recurrente,Transferencia,SmartTV,SinConexion,LATAM,Economico
Recurrente,Transferencia,SmartTV,SinConexion,LATAM,Estandar
Recurrente,Transferencia,SmartTV,SinConexion,LATAM,Express
Recurrente,Transferencia,SmartTV,SinConexion,LATAM,Pickup
Recurrente,Transferencia,SmartTV,SinConexion,EU,Economico
Recurrente,Transferencia,SmartTV,SinConexion,EU,Estandar
Recurrente,Transferencia,SmartTV,SinConexion,EU,Express
Recurrente,Transferencia,SmartTV,SinConexion,EU,Pickup
Recurrente,Transferencia,SmartTV,SinConexion,US,Economico
Recurrente,Transferencia,SmartTV,SinConexion,US,Estandar
Recurrente,Transferencia,SmartTV,SinConexion,US,Express
Recurrente,Transferencia,SmartTV,SinConexion,US,Pickup
Recurrente,Transferencia,SmartTV,SinConexion,APAC,Economico
Recurrente,Transferencia,SmartTV,SinConexion,APAC,Estandar
Recurrente,Transferencia,SmartTV,SinConexion,APAC,Express
Recurrente,Transferencia,SmartTV,SinConexion,APAC,Pickup
Recurrente,Transferencia,Consola,Buena,LATAM,Economico
Recurrente,Transferencia,Consola,Buena,LATAM,Estandar
Recurrente,Transferencia,Consola,Buena,LATAM,Express
Recurrente,Transferencia,Consola,Buena,LATAM,Pickup
Recurrente,Transferencia,Consola,Buena,EU,Economico
Recurrente,Transferencia,Consola,Buena,EU,Estandar
Recurrente,Transferencia,Consola,Buena,EU,Express
Recurrente,Transferencia,Consola,Buena,EU,Pickup
Recurrente,Transferencia,Consola,Buena,US,Economico
Recurrente,Transferencia,Consola,Buena,US,Estandar
Recurrente,Transferencia,Consola,Buena,US,Express
Recurrente,Transferencia,Consola,Buena,US,Pickup
Recurrente,Transferencia,Consola,Buena,APAC,Economico
Recurrente,Transferencia,Consola,Buena,APAC,Estandar
Recurrente,Transferencia,Consola,Buena,APAC,Express
Recurrente,Transferencia,Consola,Buena,APAC,Pickup
Recurrente,Transferencia,Consola,Media,LATAM,Economico
Recurrente,Transferencia,Consola,Media,LATAM,Estandar
Recurrente,Transferencia,Consola,Media,LATAM,Express
Recurrente,Transferencia,Consola,Media,LATAM,Pickup
Recurrente,Transferencia,Consola,Media,EU,Economico
Recurrente,Transferencia,Consola,Media,EU,Estandar
Recurrente,Transferencia,Consola,Media,EU,Express
Recurrente,Transferencia,Consola,Media,EU,Pickup
Recurrente,Transferencia,Consola,Media,US,Economico
Recurrente,Transferencia,Consola,Media,US,Estandar
Recurrente,Transferencia,Consola,Media,US,Express
Recurrente,Transferencia,Consola,Media,US,Pickup
Recurrente,Transferencia,Consola,Media,APAC,Economico
Recurrente,Transferencia,Consola,Media,APAC,Estandar
Recurrente,Transferencia,Consola,Media,APAC,Express
Recurrente,Transferencia,Consola,Media,APAC,Pickup
Recurrente,Transferencia,Consola,Lenta,LATAM,Economico
Recurrente,Transferencia,Consola,Lenta,LATAM,Estandar
Recurrente,Transferencia,Consola,Lenta,LATAM,Express
Recurrente,Transferencia,Consola,Lenta,LATAM,Pickup
Recurrente,Transferencia,Consola,Lenta,EU,Economico
Recurrente,Transferencia,Consola,Lenta,EU,Estandar
Recurrente,Transferencia,Consola,Lenta,EU,Express
Recurrente,Transferencia,Consola,Lenta,EU,Pickup
Recurrente,Transferencia,Consola,Lenta,US,Economico
Recurrente,Transferencia,Consola,Lenta,US,Estandar
Recurrente,Transferencia,Consola,Lenta,US,Express
Recurrente,Transferencia,Consola,Lenta,US,Pickup
Recurrente,Transferencia,Consola,Lenta,APAC,Economico
Recurrente,Transferencia,Consola,Lenta,APAC,Estandar
Recurrente,Transferencia,Consola,Lenta,APAC,Express
Recurrente,Transferencia,Consola,Lenta,APAC,Pickup
Recurrente,Transferencia,Consola,Intermitente,LATAM,Economico
Recurrente,Transferencia,Consola,Intermitente,LATAM,Estandar
Recurrente,Transferencia,Consola,Intermitente,LATAM,Express
Recurrente,Transferencia,Consola,Intermitente,LATAM,Pickup
Recurrente,Transferencia,Consola,Intermitente,EU,Economico
Recurrente,Transferencia,Consola,Intermitente,EU,Estandar
Recurrente,Transferencia,Consola,Intermitente,EU,Express
Recurrente,Transferencia,Consola,Intermitente,EU,Pickup
Recurrente,Transferencia,Consola,Intermitente,US,Economico
Recurrente,Transferencia,Consola,Intermitente,US,Estandar
